Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
ASESINATO;ESMERALDAS;ELOY ALFARO;RURAL;TERRENO BALDIO;PUBLICO;27/7/2023;23:00;OTROS;OTRO;ESTRANGULACION;23;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;julio;8;802
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;15:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;8;801
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;15:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;julio;8;801
ASESINATO;LOS RIOS;BABAHOYO;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;13:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;12;1201
ASESINATO;LOS RIOS;VINCES;RURAL;VIA PUBLICA;PUBLICO;29/7/2023;18:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;12;1208
HOMICIDIO;IMBABURA;IBARRA;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;0:45;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;10;1001
FEMICIDIO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;13:55;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;53;A;MUJER;MESTIZO/A;DIVORCIADO;ECUADOR;2023;julio;7;707
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;7;707
SICARIATO;EL ORO;HUAQUILLAS;URBANO;BARES;PRIVADO;29/7/2023;14:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;7;707
ASESINATO;GUAYAS;NARANJAL;RURAL;TERRENO BALDIO;PUBLICO;29/7/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;911
ASESINATO;GUAYAS;MILAGRO;URBANO;CASA/VILLA;PRIVADO;29/7/2023;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;910
ASESINATO;GUAYAS;NARANJITO;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;3:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;julio;9;912
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;906
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;9;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;4:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;4:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;67;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;DURAN;URBANO;CASA/VILLA;PRIVADO;29/7/2023;23:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;julio;9;907
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;5:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;64;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;30/7/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;29/7/2023;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;MANABI;EL CARMEN;URBANO;VIA PUBLICA;PUBLICO;16/7/2023;4:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;57;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;julio;13;1304
ASESINATO;LOS RIOS;VALENCIA;RURAL;RIO;PUBLICO;30/7/2023;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;12;1211
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;31/7/2023;6:48;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;24;2402
ASESINATO;LOS RIOS;BABAHOYO;RURAL;VIA PUBLICA;PUBLICO;30/7/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;12;1201
ASESINATO;MANABI;PEDERNALES;RURAL;VIA PUBLICA;PUBLICO;30/7/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;13;1317
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;31/7/2023;4:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;910
FEMICIDIO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;15:40;ARMA DE FUEGO;REVOLVER            ;HERIDA POR ARMA DE FUEGO;32;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;7;707
ASESINATO;LOS RIOS;PUEBLO VIEJO;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;6:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;12;1204
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;22:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;910
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;22:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;13;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;910
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;31/7/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;AFRO;CASADO;ECUADOR;2023;julio;17;1701
ASESINATO;LOS RIOS;URDANETA;URBANO;CASA/VILLA;PRIVADO;31/7/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;MUJER;OTROS;NO DETERMINADO;COLOMBIA;2023;julio;12;1206
ASESINATO;LOS RIOS;URDANETA;URBANO;CASA/VILLA;PRIVADO;31/7/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;12;1206
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;31/7/2023;22:44;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;61;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;7;707
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;24/7/2023;22:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;7;707
ASESINATO;LOS RIOS;BABAHOYO;URBANO;CASA/VILLA;PRIVADO;31/7/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;12;1201
ASESINATO;LOS RIOS;PALENQUE;RURAL;VIA PUBLICA;PUBLICO;31/7/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;julio;12;1209
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;31/7/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;31/7/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;QUEBRADAS;PUBLICO;31/7/2023;10:15;CONSTRICTORA;OTRO;ESTRANGULACION;65;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;julio;9;901
ASESINATO;ESMERALDAS;ATACAMES;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;17:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;julio;8;806
ASESINATO;MANABI;BOLIVAR;RURAL;QUEBRADAS;PUBLICO;29/7/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;13;1302
ASESINATO;MANABI;BOLIVAR;RURAL;QUEBRADAS;PUBLICO;29/7/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;13;1302
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;1:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;agosto;9;901
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;21/7/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;907
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;30/7/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;AFRO;CASADO;ECUADOR;2023;julio;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CENTROS DE REHABILITACION SOCIAL;PRIVADO;30/7/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;RURAL;FINCA;PRIVADO;1/8/2023;4:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;8;801
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;10:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;24;2402
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;11:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;agosto;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;11:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;agosto;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;11:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;MUJER;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;agosto;9;901
ASESINATO;GUAYAS;SIMON BOLIVAR;RURAL;TERRENO BALDIO;PUBLICO;31/7/2023;5:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;922
ASESINATO;GUAYAS;SIMON BOLIVAR;RURAL;TERRENO BALDIO;PUBLICO;31/7/2023;5:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;922
ASESINATO;MANABI;JARAMIJO;RURAL;QUEBRADAS;PUBLICO;1/8/2023;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;13;1321
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;17:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;19:00;OTROS;OTRO;HERIDA POR ARMA DE FUEGO;44;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;901
ASESINATO;ZONA NO DELIMITADA;MANGA DEL CURA;URBANO;COVACHA/CHOZA;PRIVADO;1/8/2023;14:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;90;9003
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;VIA PUBLICA;PUBLICO;31/7/2023;10:47;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;julio;9;901
ASESINATO;MANABI;PORTOVIEJO;URBANO;TERRENO BALDIO;PUBLICO;1/8/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;13;1301
ASESINATO;MANABI;SUCRE;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;13:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;13;1314
ASESINATO;MANABI;MANTA;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;2/8/2023;8:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;13;1308
ASESINATO;MANABI;SUCRE;URBANO;VIA PUBLICA;PUBLICO;1/8/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;agosto;13;1314
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;2/8/2023;6:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;901
ASESINATO;EL ORO;HUAQUILLAS;RURAL;VIA PUBLICA;PUBLICO;2/8/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;7;707
ASESINATO;EL ORO;MACHALA;URBANO;CLINICAS;PRIVADO;1/8/2023;1:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;agosto;7;701
ASESINATO;MANABI;ROCAFUERTE;RURAL;VIA PUBLICA;PUBLICO;2/8/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;13;1312
ASESINATO;GUAYAS;SALITRE;URBANO;VIA PUBLICA;PUBLICO;2/8/2023;21:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;919
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;2/8/2023;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;901
ASESINATO;SANTA ELENA;SALINAS;URBANO;VIA PUBLICA;PUBLICO;2/8/2023;7:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;53;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;agosto;24;2403
ASESINATO;GUAYAS;EL TRIUNFO;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;10:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;909
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;13;1301
ASESINATO;EL ORO;SANTA ROSA;RURAL;HACIENDAS;PRIVADO;2/8/2023;5:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;7;712
ASESINATO;MANABI;PORTOVIEJO;URBANO;HOSPITALES;PRIVADO;3/8/2023;4:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;13;1301
HOMICIDIO;PICHINCHA;QUITO;RURAL;MECANICAS;PRIVADO;3/8/2023;20:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;17;1701
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;4/8/2023;2:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;agosto;17;1701
ASESINATO;LOS RIOS;VENTANAS;RURAL;CASA/VILLA;PRIVADO;3/8/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;12;1207
ASESINATO;GUAYAS;PLAYAS;URBANO;CASA/VILLA;PRIVADO;3/8/2023;13:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;85;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;921
ASESINATO;GUAYAS;PLAYAS;URBANO;CASA/VILLA;PRIVADO;3/8/2023;13:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;921
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;17:56;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;64;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;agosto;9;907
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;17:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;agosto;9;907
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;17:56;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;agosto;9;907
ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;23:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;agosto;13;1317
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;LAGUNA - LAGO;PUBLICO;3/8/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;58;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;agosto;9;901
ASESINATO;CAÑAR;LA TRONCAL;URBANO;PARQUES Y PLAZAS;PUBLICO;3/8/2023;20:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;3;304
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;PARQUES Y PLAZAS;PUBLICO;3/8/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;901
ASESINATO;CAÑAR;LA TRONCAL;RURAL;VIA PUBLICA;PUBLICO;3/8/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;3;304
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;AFRO;NO DETERMINADO;ECUADOR;2023;agosto;7;701
ASESINATO;GUAYAS;SAMBORONDON;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;21:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;9;916
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;3/8/2023;20:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;agosto;9;901
HOMICIDIO;LOS RIOS;BUENA FE;RURAL;RIO;PUBLICO;3/8/2023;20:30;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;agosto;12;1210
ASESINATO;CHIMBORAZO;CUMANDA;URBANO;VIA PUBLICA;PUBLICO;11/7/2023;16:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;83;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;julio;6;610
